"STATION","NAME","DATE","AWND","DAWM","FMTM","MDWM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-05","10.74",," 1046",," 0925","   40","   50",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-06","3.80",," 0923",," 1155","  120","  130",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-08",,," 2359",," 2357","  200","  200",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-09","11.18",," 1614",," 1608","  180","  180",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-10","10.96",," 1433",," 1430","  170","  190",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-11","11.18",," 2043",," 2042","  300","  300",,"32.0","38.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-12","6.49",," 0021",," 0019","  160","  150",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-13","5.59",," 1205",," 1211","  200","  200",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-14","8.05",," 1730",," 1729","  350","  360",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-15","10.29",," 1217",," 1155","  320","  330",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-16","6.26",," 1538",," 1403","  230","  280",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-17","7.38",," 1424",," 0732","  290","  240",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-18","8.50",," 1501",," 1452","  200","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-19","11.41",," 1043",," 1046","  190","  190",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-20","8.50",," 2305",," 2243","  280","  280",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-21","7.61",," 1045",," 0932","  270","  320",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-22","6.26",," 1327",," 1329","  100","  110",,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-23","6.49",," 0010",," 0009","  300","  310",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-24","9.17",," 1412",," 1412","   20","   30",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-25","6.49",," 1017",," 1021","   70","   50",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-26","5.82",," 1413",," 1413","  260","  260",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-27","7.61",," 1442",," 1441","   10","   20",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-28","4.25",," 0914",," 1254","  110","   80",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-29","9.84",," 1321",," 1321","  180","  180",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-09-30","11.63",," 1417",," 1242","  200","  190",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-01","16.33",," 1405",," 1315","  200","  190",,"25.9","36.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-02","10.07",," 0438",," 0501","  220","  220",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-03","3.80",," 2243",," 2243","   10","   10",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-04","8.50",," 1156",," 1300","   10","   40",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-05","8.50",," 1758",," 1817","  350","  320",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-06","12.97",," 1621",," 1603","  300","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-07","13.42",," 1940",," 1919","  320","  320",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-08","10.07",," 0949",," 0948","  330","  320",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-09","7.16",," 1538",," 1446","  300","  310",,"16.1","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-10","6.04",," 1419",," 1524","  240","  270",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-11","3.80",," 1326",," 1325","  230","  230",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-12","8.28",," 1547",," 1622","  200","  190",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-13","12.30",," 2338",," 2337","  200","  200",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-14","7.61",," 0001",," 0017","  210","  210",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-15","5.14",," 0856",," 0131","   20","  210",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-16","2.46",," 0933",," 0951","   70","   60",,"10.1","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-17","2.46",," 1322",," 1322","   20","   30",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-18","5.37",," 1204",," 1411","  260","  250",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-19","5.59",," 1349",," 2231","  200","  210",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-20","8.95",," 1334",," 1333","  230","  220",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-21","6.04",," 1615",," 1614","   30","   20",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-22","2.46",," 1412",," 1411","   50","   40",,"8.9","10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-23","2.91",," 1300",," 2237","  210","  250",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-24","2.91",," 1620",," 1221","   60","   60",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-25","4.03",," 1223",," 1248","  200","  210",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-26","8.50",," 1446",," 1526","  210","  230",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-27","10.29",," 2005",," 2008","   10","   20",,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-28","10.07",," 0026",," 0025","   20","  360",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-29","5.59",," 0919",," 1038","  130","  110",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-30","4.70",," 0952",," 0945","  160","  160",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-10-31","4.92",," 0854",," 1535","  180","  100",,"10.1","12.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-01","8.72",," 2307",," 2218","  160","  160",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-02","7.16",," 0139",," 0121","  180","  160",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-03","8.95",," 1424",," 1225","  280","  280",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-04","4.25",," 1329",," 1328","  270","  270",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-05","7.83",," 1159",," 1159","  170","  180",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-06","14.54",," 1602",," 1722","  130","  130",,"25.1","34.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-07","10.29",," 1258",," 0555","  230","  230",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-08","5.59",," 1129",," 1128","  240","  240",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-09","12.75",," 2124",," 2015","  310","  310",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-10","10.07",," 0040",," 0040","  310","  310",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-11","3.13",," 2259",," 2326","  120","  120",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-12","8.95",," 0846",," 0844","  140","  160",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-13","10.51",," 1601",," 1548","  240","  250",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-14","13.20",," 1236",," 0933","  260","  280",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-15","10.07",," 2308",," 1417","  190","  210",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-16","14.32",," 1035",," 1125","  230","  250",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-17","10.74",," 1137",," 0014","  320","  290",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-18","12.30",," 1555",," 1523","  280","  260",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-19","13.42",," 2139",," 2335","  270","  270",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-20","14.99",," 1156",," 0009","  280","  230",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-21","10.29",," 0034",," 0032","  290","  290",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-22","5.59",," 0945",," 0959","  320","  300",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-23","2.24",," 1038",," 1034","  180","  170",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-24","2.68",," 1030",," 1027","  190","  190",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-25","7.38",," 1231",," 1527","   50","   60",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-26","9.17",," 1811",," 1723","  310","  310",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-27","8.72",," 1241",," 1241","  250","  250",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-28","6.49",," 1057",," 0523","  290","  280",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-29","9.17",," 1742",," 1741","  310","  310",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-11-30","4.92",," 0147",," 0202","  300","  290",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-01","9.17",," 1445",," 1317","   40","   40",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-02","8.50",," 0100",," 0022","   50","   40",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-03","6.49",," 2358",," 2357","  190","  180",,"13.0","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-04","13.87",," 2354",," 2353","  280","  280",,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-05","12.30",," 2354",," 0256","  280","  300",,"29.1","38.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-06","9.62",," 1307",," 1505","  240","  240",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-07","5.14",," 2348",," 2347","  310","  320",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-08","9.62",," 0400",," 0356","  320","  320",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-09","6.26",," 1409",," 1409","  180","  190",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-10","7.61",," 1803",," 1758","  340","  320",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-11","14.32",," 2107",," 1531","  330","   50",,"28.0","38.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-12","8.50",," 0006",," 0005","  320","  320",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-13","3.58",," 1919",," 1918","  100","   80",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-14","5.14",," 0629",," 0629","  320","  330",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-15","7.38",," 1147",," 1050","  160","  150",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-16","10.29",," 2002",," 2012","  310","  310",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-17","14.09",," 0921",," 0642","  290","  280",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-18","5.59",," 2127",," 2127","  320","  320",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-19","10.96",," 1228",," 1035","  320","  310",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-20","9.40",," 1948",," 2011","  190","  190",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-21","13.20",," 1320",," 1631","  240","  250",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-22","9.17",," 0146",," 0743","  260","  260",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-23","9.17",," 1229",," 2056","  190","  300",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-24","10.29",," 1110",," 0916","  310","  290",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-25","4.92",," 0052",," 0216","  320","  320",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-26","7.61",," 1518",," 2125","  250","  270",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-27","7.38",," 1724",," 1723","  360","   10",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-28","4.25",," 1831",," 1802","  130","  120",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-29","4.03",," 2359",," 2336","  340","  340",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-30","10.96",," 1132",," 1131","   20","   30",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2000-12-31","4.47",," 1118",," 1120","  320","  320",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-01","6.26",," 1608",," 1543","  310","  320",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-02","6.49",," 1212",," 1210","  260","  260",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-03","10.07",," 0152",," 0100","  210","  220",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-04","12.53",," 2103",," 2102","  210","  210",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-05","12.53",," 1059",," 1058","  300","  300",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-06","7.61",," 1355",," 1302","  250","  230",,"17.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-07","9.40",," 1554",," 1508","  330","  320",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-08","8.95",," 1213",," 1354","  320","   20",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-09","9.40",," 1511",," 1510","  250","  250",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-10","9.84",," 1331",," 1534","  230","  230",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-11","4.25",," 2355",," 2355","  220","  240",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-12","2.91",," 1730",," 1834","  230","  230",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-13","6.71",," 2339",," 2001","  150","  120",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-14","7.83",," 0013",," 0009","  110","  120",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-15","10.74",," 2305",," 2030","  280","  260",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-16","9.40",," 0205",," 0205","  280","  270",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-17","6.93",," 1649",," 0845","  210","  270",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-18","10.07",," 1243",," 1142","  200","  200",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-19","11.41",," 1048",," 1048","   20","   30",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-20","7.83",," 1526",," 1604","  240","  250",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-21","4.70",," 1038",," 1037","  290","  270",,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-22","5.82",," 1511",," 1957","  240","  180",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-23","6.71",," 1722",," 1147","  280","  260",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-24","9.84",," 1432",," 1647","  320","  320",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-25","8.05",," 1400",," 1400","  240","  240",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-26","12.97",," 2341",," 2118","  320","  320",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-27","11.63",," 0054",," 0231","  320","  310",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-28","5.59",," 1428",," 1427","  240","  240",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-29","8.50",," 2212",," 2210","  180","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-30","6.93",," 1404",," 0037","  200","  220",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-01-31","9.84",," 1132",," 1327","  260","  260",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-01","9.62",," 2012",," 2024","  290","  290",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US","2001-02-02","11.18",," 0258",," 0302","  290","  300",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
