"STATION","NAME","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-17","14.09",,,"   20","   20","30.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-18","4.70",,,"  100","  100","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-19","7.83",,,"  130","  130","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-20","8.95",,,"  220","  210","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-21","10.29",,,"  360","  360","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-22","10.96",,,"   40","   60","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-23","10.74",,,"  100","   60","17.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-24","11.41",,,"  100","  130","21.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-25","11.18",,,"  270","  260","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-26","11.18",,,"  320","  290","17.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-27","11.86",,,"   20","  350","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-28","7.16",,,"   40","  120","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-29","15.21",,,"  190","  180","30.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-30","10.74",,,"  280","  220","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-03-31","8.50",,,"  250","  250","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-01","11.41",,,"  180","  180","28.0","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-02","11.18",,,"  190","  190","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-03","10.51",,,"   20","   20","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-04","11.41",,,"  250","  250","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-05","9.84",,,"  240","  240","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-06","6.71",,,"   50","   20","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-07","13.87",,,"  100","  100","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-08","8.95",,,"   50","   50","17.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-09","13.87",,,"  240","  260","33.1","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-10","17.22",,,"  290","  250","35.1","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-11","7.61",,,"  240","  250","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-12","10.74",,,"  180","  190","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-13","12.53",,,"  300","  330","25.1","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-14","4.92",,,"   80","  120","12.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-15","10.74",,,"   60","   70","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-16","6.49",,,"  100","   70","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-17","5.14",,,"  270","  250","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-18","10.29",,,"   20","   20","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-19","9.62",,,"   60","   80","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-20","16.11",,,"  270","  270","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-21","19.91",,,"  270","  280","38.0","52.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-22","13.42",,,"  310","  310","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-23","8.72",,,"  310","  300","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-24","6.71",,,"  110","   40","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-25","12.97",,,"   60","   70","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-26","10.96",,,"   20","   20","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-27","10.07",,,"   40","   30","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-28","4.92",,,"   70","   50","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-29","7.16",,,"   60","   60","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-04-30","11.41",,,"   20","   30","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-01","5.82",,,"  100","  100","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-02","6.71",,,"  220","  210","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-03","9.84",,,"  310","  200","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-04","8.50",,,"  250","  240","18.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-05","9.17",,,"   80","   60","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-06","5.82",,,"   50","   50","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-07","11.41",,,"  200","  190","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-08","8.50",,,"  200","  190","31.1","42.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-09","8.95",,,"   40","   30","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-10","9.40",,,"   20","   30","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-11","13.20",,,"  280","  270","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-12","16.78",,,"  270","  270","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-13","9.62",,,"   50","   60","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-14","10.51",,,"  140","  170","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-15","7.83",,,"  260","  170","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-16","7.83",,,"  170","  150","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-17","15.88",,,"  190","  160","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-18","15.43",,,"  270","  240","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-19","10.51",,,"  310","  310","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-20","8.28",,,"   20","   20","17.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-21","9.84",,,"  290","  320","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-22","8.50",,,"  350","  340","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-23","7.61",,,"  190","  180","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-24","7.38",,,"   90","  170","15.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-25","15.21",,,"  200","  220","25.9","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-26","12.75",,,"  200","  200","31.1","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-27","10.74",,,"  280","  290","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-28","6.04",,,"   90","   90","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-29","9.84",,,"  220","  220","25.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-30","14.32",,,"   20","   20","29.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-05-31","16.11",,,"   20","   30","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-01","9.40",,,"   50","   40","17.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-02","5.37",,,"  110","  120","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-03","6.93",,,"  130","  180","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-04","7.38",,,"  190","  190","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-05","14.76",,,"   10","   20","25.1","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-06","8.28",,,"   40","   60","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-07","12.08",,,"  210","  180","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-08","11.41",,,"  340","  340","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-09","8.72",,,"  230","  210","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-10","11.41",,,"  250","  250","23.0","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-11","8.28",,,"   40","   30","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-12","8.28",,,"   30","   20","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-13","6.71",,,"  130","  150","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-14","6.93",,,"  260","  230","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-15","5.59",,,"  350","  340","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-16","10.29",,,"   20",,"14.1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-17","4.70",,,"  190","  360","8.9","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-18","10.29",,,"   10","   10","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-19","10.29",,,"   40","   40","16.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-20","7.16",,,"  160","  160","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-21","8.28",,,"  270","  260","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-22","10.51",,,"  200","  200","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-23","9.84",,,"  330","  330","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-24","4.92",,,"  270","  250","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-25","7.16",,,"  360","  350","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-26","9.40",,,"   40","   40","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-27","8.95",,,"   40","   40","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-28","3.80",,,"  180","  180","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-29","4.03",,,"   80","   90","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-30","8.50",,,"   40","  340","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-01","7.38",,,"   60","   30","14.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-02","9.40",,,"   40","   50","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-03","4.47",,,"   60","   60","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-04","4.47",,,"   70","  260","10.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-05","5.14",,,"  180","  210","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-06","9.62",,,"  280","  270","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-07","14.32",,,"   30","   20","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-08","7.61",,,"   70","   30","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-09","7.16",,,"   20","   10","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-10","3.80",,,"  100","   80","12.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-11","5.14",,,"  140","  190","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-12","6.26",,,"  130","  130","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-13","9.62",,,"  320","  320","32.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-14","12.53",,,"   10","   10","23.9","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-15","8.50",,,"   20","   10","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-16","7.61",,,"  150","  150","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-17","8.05",,,"  290","  260","23.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-18","8.28",,,"  150","   30","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-19","8.28",,,"  300","  320","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-20","8.50",,,"  260","  250","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-21","8.50",,,"  340","  330","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-22","4.92",,,"  100","   90","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-23","4.03",,,"  100","   40","12.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-24","6.71",,,"  200","  210","18.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-25","7.83",,,"   60","   70","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-26","4.92",,,"   70","   40","12.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-27","8.50",,,"  110","  110","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-28","5.82",,,"  140","  130","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-29","10.96",,,"  330","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-30","11.63",,,"  300","  320","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-31","12.30",,,"  320","  320","25.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-01","10.96",,,"  250","  260","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-02","13.87",,,"  260","  270","36.9","52.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-03","9.84",,,"  310","  320","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-04","7.61",,,"  290","  290","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-05","6.04",,,"   70","   60","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-06","7.16",,,"   70","  100","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-07","8.50",,,"  190","  160","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-08","7.16",,,"  330","  330","17.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-09","4.70",,,"  180","  170","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-10","6.04",,,"   10","   10","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-11","6.71",,,"   40","   60","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-12","4.92",,,"   50","   60","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-13","9.84",,,"  240","  250","18.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-14","9.84",,,"  350","  320","29.1","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-15","5.37",,,"  180","  300","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-16","6.71",,,"  200","  200","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-17","7.16",,,"  180","  190","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-18","8.72",,,"  180","  180","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-19","13.42",,,"  220","  250","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-20","13.87",,,"  280","  290","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-21","8.05",,,"  180","  190","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-22","10.51",,,"  180","  160","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-23","11.41",,,"  280","  290","23.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-24","14.09",,,"  260","  250","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-25","8.50",,,"  330","  310","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-26","6.26",,,"  340","  340","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-27","4.25",,,"  110","  110","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-28","5.14",,,"  100","  240","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-29","6.04",,,"   30","  130","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-30","4.03",,,"  100","   70","8.9","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-31","2.68",,,"  230","  210","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-01","6.71",,,"  210","  200","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-02","7.38",,,"  210","  220","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-03","8.95",,,"   50","   40","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-04","5.37",,,"   70","   70","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-05","7.16",,,"  150","  170","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-06","9.62",,,"  200","  190","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-07","6.71",,,"  210","  200","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-08","8.50",,,"  270","  260","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-09","6.26",,,"   20","   40","14.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-10","5.59",,,"  320","  320","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-11","10.74",,,"  320","  330","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-12","10.51",,,"   40","   30","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-13","7.38",,,"  290","  270","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-14","12.97",,,"  200","  180","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-15","11.41",,,"  170","  170","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-16","11.18",,,"  190","  190","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-17","11.41",,,"  270","  280","36.9","48.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-18","7.16",,,"  300","  310","31.1","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-19","9.84",,,"  320","  330","28.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-20","4.47",,,"  100","  110","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-21","5.14",,,"   90","  100","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-22","3.58",,,"  100","  190","10.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-23","4.25",,,"   70","  100","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-24","5.59",,,"   50","  180","12.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-25","8.72",,,"   40","   40","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-26","7.61",,,"  100","   60","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-27","7.16",,,"  140","  120","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-28","4.25",,,"  190","  190","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-29","14.54",,,"   20","   20","29.1","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-30","15.43",,,"   20","   20","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-01","18.12",,,"   40","   40","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-02","19.01",,,"   50","   50","25.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-03","17.00",,,"   50","   60","25.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-04","11.41",,,"   50","   60","17.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-05","6.93",,,"   50","   40","10.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-06","4.92",,,"  140","  110","12.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-07","7.38",,,"   50","   50","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-08","8.28",,,"  220","  200","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-09","10.51",,,"  340","  350","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-10","5.82",,,"  220","  250","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-11","12.75",,,"  200","  200","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-12","15.43",,,"  280","  280","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-13","11.63",,,"  290","  310","23.0","30.0"
