"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-07",,,"16.55"," 0748"," 0747","0.01","0.0","0.0","48","54","41",,,"   20","   10",,"0.0",,"30.0","38.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-08",,,"7.61"," 1349"," 1202","0.00","0.0","0.0","49","61","36",,,"   80","   40",,"0.0",,"16.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-09",,,"7.61"," 1538"," 1441","0.00","0.0","0.0","52","68","35",,,"  100","   60",,"0.0",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-10",,,"9.17"," 2339"," 1719","0.00","0.0","0.0","62","79","44",,,"  110","   70",,"0.0",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-11",,,"17.00"," 2148"," 1815","0.00","0.0","0.0","65","76","53",,,"  130","  110",,"0.0",,"29.1","34.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-12",,,"12.30"," 0251"," 1232","0.63","0.0","0.0","48","54","42",,,"  100","   90",,"0.0",,"21.0","25.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-13",,,"15.21"," 1405"," 1408","0.00","0.0","0.0","47","54","39",,,"   20","   20",,"0.0",,"28.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-14",,,"8.72"," 1650"," 1151","0.00","0.0","0.0","48","63","31",,,"   20","   60",,"0.0",,"16.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-15",,,"5.82"," 1433"," 1352","0.00","0.0","0.0","48","63","33",,,"  100","   60",,"0.0",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-16",,,"4.92"," 1649"," 1648","0.00","0.0","0.0","56","74","37",,,"  200","  220",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-17",,,"6.71"," 1542"," 1726","0.02","0.0","0.0","62","76","47",,,"   70","   70",,"0.0",,"14.1","21.0",,,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-18",,,"5.37"," 1338"," 1452","0.00","0.0","0.0","64","83","45",,,"  220","  240",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-19",,,"11.86"," 2211"," 2145","0.00","0.0","0.0","71","81","60",,,"  210","  200",,"0.0",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-20",,,"14.99"," 1515"," 1603","0.00","0.0","0.0","57","70","43",,,"   20","   40",,"0.0",,"25.1","36.0",,,,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-21",,,"10.74"," 1050"," 0934","0.00","0.0","0.0","50","57","42",,,"   70","   60",,"0.0",,"17.9","25.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-22",,,"14.54"," 2024"," 2023","0.67","0.0","0.0","42","46","38",,,"   10","   10",,"0.0",,"30.0","36.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-23",,,"15.66"," 0621"," 0620","0.00","0.0","0.0","39","42","35",,,"  360","   20",,"0.0",,"25.1","33.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-24",,,"15.43"," 1703"," 1714","0.00","0.0","0.0","44","54","33",,,"  320","  310",,"0.0",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-25",,,"13.87"," 2010"," 1936","0.00","0.0","0.0","53","67","39",,,"  260","  220",,"0.0",,"25.1","36.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-26",,,"11.41"," 1635"," 1144","0.00","0.0","0.0","50","57","43",,,"  300","  280",,"0.0",,"21.0","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-27",,,"12.97"," 1704"," 1703","0.00","0.0","0.0","48","55","40",,,"  270","  270",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-28",,,"8.05"," 0214"," 1535","0.00","0.0","0.0","48","57","38",,,"  330","   70",,"0.0",,"16.1","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-29",,,"7.38"," 1524"," 1504","0.00","0.0","0.0","46","53","39",,,"   80","   70",,"0.0",,"14.1","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-30",,,"8.28"," 1646"," 1655","0.00","0.0","0.0","46","58","34",,,"  280","  280",,"0.0",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-01",,,"11.86"," 1722"," 1719","0.00","0.0","0.0","42","49","35",,,"  270","  280",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-02",,,"11.63"," 1427"," 1430","0.00","0.0","0.0","40","44","35",,,"  270","  280",,"0.0",,"17.9","21.9",,,,,"    1",,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-03",,,"8.50"," 1240"," 1218","0.00","0.0","0.0","43","52","33",,,"  320","  300",,"0.0",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-04",,,"6.93"," 1819"," 1818","0.00","0.0","0.0","48","62","33",,,"  100","  100",,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-05",,,"8.72"," 1738"," 1737","0.00","0.0","0.0","54","70","38",,,"  130","  120",,"0.0",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-06",,,"9.17"," 1241"," 1225","0.03","0.0","0.0","63","76","50",,,"  230","  260",,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-07",,,"7.61"," 1811"," 1311","0.00","0.0","0.0","53","60","45",,,"   60","   60",,"0.0",,"13.0","23.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-08",,,"8.05"," 1631"," 1555","0.00","0.0","0.0","64","85","43",,,"  170","  160",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-09",,,"11.41"," 1334"," 1404","0.15","0.0","0.0","70","77","62",,,"  180","  180",,"0.0",,"25.1","32.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-10",,,"10.74"," 1325"," 1426","0.00","0.0","0.0","71","82","60",,,"  280","  250",,"0.0",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-11",,,"15.88"," 1842"," 1318","0.30","0.0","0.0","54","64","43",,,"   20","   20",,"0.0",,"28.0","34.9",,"    1",,"    1","    1","    1",,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-12",,,"15.66"," 2305"," 2133","0.07","0.0","0.0","49","55","42",,,"  130","  140",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-13",,,"8.50"," 0146"," 0145","0.00","0.0","0.0","61","73","49",,,"  140","  130",,"0.0",,"19.9","23.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-14",,,"13.65"," 1723"," 1704","0.06","0.0","0.0","56","64","47",,,"  280","  290",,"0.0",,"30.0","38.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-15",,,"9.84"," 0955"," 1118","0.00","0.0","0.0","48","54","41",,,"  310","  320",,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-16",,,"8.05"," 2015"," 1400","0.00","0.0","0.0","52","60","44",,,"  110","   80",,"0.0",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-17",,,"9.40"," 1624"," 1944","0.00","0.0","0.0","60","71","49",,,"  100","   80",,"0.0",,"15.0","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-18",,,"11.41"," 2033"," 2033","0.00","0.0","0.0","66","75","57",,,"  130","  130",,"0.0",,"23.9","29.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-19",,,"8.50"," 1700"," 1724","1.27","0.0","0.0","62","72","51",,,"   20","   70",,"0.0",,"15.0","19.9",,"    1","    1","    1",,,,,"    1",,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-20",,,"11.41"," 1743"," 1824","0.00","0.0","0.0","58","68","47",,,"   30","   40",,"0.0",,"19.9","28.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-21",,,"3.80"," 1617"," 1615","0.00","0.0","0.0","58","73","43",,,"  110","   90",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-22",,,"11.63"," 1742"," 1749","0.00","0.0","0.0","69","80","57",,,"  300","  310",,"0.0",,"25.9","33.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-23",,,"12.30"," 1033"," 1722","0.00","0.0","0.0","61","70","52",,,"  340","   30",,"0.0",,"21.0","29.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-24",,,"9.62"," 0925"," 1807","0.00","0.0","0.0","57","67","47",,,"   40","   50",,"0.0",,"19.9","28.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-25",,,"7.38"," 1007"," 1007","0.00","0.0","0.0","58","69","47",,,"   90","   60",,"0.0",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-26",,,"8.28"," 1431"," 1458","0.00","0.0","0.0","66","75","56",,,"  320","  290",,"0.0",,"19.9","25.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-27",,,"10.29"," 1809"," 1809","0.10","0.0","0.0","59","70","48",,,"  290","  290",,"0.0",,"32.0","38.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-28",,,"8.50"," 1341"," 1335","0.01","0.0","0.0","58","68","48",,,"  290","  300",,"0.0",,"21.0","25.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-29",,,"4.47"," 1146"," 1126","0.00","0.0","0.0","57","70","43",,,"  260","  240",,"0.0",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-30",,,"5.14"," 1320"," 1722","0.00","0.0","0.0","60","74","46",,,"   40","   60",,"0.0",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-31",,,"6.93"," 1455"," 1403","0.00","0.0","0.0","59","72","46",,,"   60","   70",,"0.0",,"15.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-01",,,"8.50"," 1348"," 1221","0.00","0.0","0.0","65","80","50",,,"   80","   80",,"0.0",,"19.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-02",,,"9.40"," 1608"," 1157","0.01","0.0","0.0","66","76","56",,,"  110","   80",,"0.0",,"17.9","23.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-03",,,"6.71"," 0731"," 0352","0.00","0.0","0.0","67","73","60",,,"  100","   60",,"0.0",,"13.0","23.0",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-04",,,"10.29"," 1258"," 1259","0.39","0.0","0.0","72","86","57",,,"  240","  270",,"0.0",,"34.9","47.0",,"    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-05",,,"11.63"," 0324"," 0323","0.01","0.0","0.0","78","87","68",,,"  220","  230",,"0.0",,"23.0","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-06",,,"11.63"," 1246"," 1156","0.00","0.0","0.0","78","89","66",,,"  280","  270",,"0.0",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-07",,,"6.93"," 1706"," 1527","0.02","0.0","0.0","77","92","61",,,"  150","  170",,"0.0",,"17.9","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-08",,,"6.49"," 1657"," 1656","0.24","0.0","0.0","78","89","66",,,"  260","  260",,"0.0",,"17.9","23.0",,,,"    1",,,,,,,,,,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-09",,,"5.82"," 1613"," 1939","0.00","0.0","0.0","77","89","64",,,"  210","   50",,"0.0",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-10",,,"6.71"," 1830"," 1830","0.02","0.0","0.0","78","88","67",,,"  170","  180",,"0.0",,"25.9","32.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-11",,,"10.29"," 1429"," 1450","0.00","0.0","0.0","80","88","72",,,"  160","  180",,"0.0",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-12",,,"7.38"," 2120"," 0116","0.00","0.0","0.0","75","80","70",,,"  130","  210",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-13",,,"6.71"," 2302"," 2301","0.02","0.0","0.0","78","89","67",,,"  210","  210",,"0.0",,"17.0","21.9",,,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-14",,,"14.76"," 1352"," 1559","0.01","0.0","0.0","74","80","67",,,"  280","  270",,"0.0",,"23.9","30.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-15",,,"12.30"," 1155"," 1129","0.00","0.0","0.0","64","70","58",,,"  320","  310",,"0.0",,"23.9","28.0",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-16",,,"9.62"," 2101"," 1146","0.00","0.0","0.0","66","79","53",,,"   40","   20",,"0.0",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-17",,,"8.95"," 1612"," 1614","0.00","0.0","0.0","61","70","51",,,"   40","   40",,"0.0",,"17.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-18",,,"8.28"," 1422"," 0936","0.00","0.0","0.0","62","71","53",,,"   60","   70",,"0.0",,"15.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-19",,,"4.70"," 1318"," 1515","0.00","0.0","0.0","65","78","52",,,"  100","   80",,"0.0",,"16.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-20",,,"5.82"," 1448"," 1447","0.00","0.0","0.0","69","86","52",,,"  110","  100",,"0.0",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-21",,,"8.95"," 1435"," 1705","0.00","0.0","0.0","75","89","60",,,"   60","   50",,"0.0",,"17.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-22",,,"7.61"," 1410"," 1506","0.00","0.0","0.0","72","85","59",,,"   10","   30",,"0.0",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-23",,,"8.72"," 0944"," 0957","0.00","0.0","0.0","77","93","60",,,"  200","  200",,"0.0",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-24",,,"10.29"," 1240"," 1155","0.00","0.0","0.0","86","96","76",,,"  230","  260",,"0.0",,"21.0","29.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-25",,,"7.38"," 2323"," 1229","0.00","0.0","0.0","80","91","69",,,"  360","   70",,"0.0",,"17.9","25.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-26",,,"7.83"," 0011"," 1808","0.00","0.0","0.0","82","93","70",,,"  330","   80",,"0.0",,"16.1","25.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-27",,,"5.82"," 1001"," 1456","0.00","0.0","0.0","82","95","68",,,"  160","  180",,"0.0",,"16.1","17.9",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-28",,,"8.05"," 1025"," 1020","0.00","0.0","0.0","85","94","76",,,"  240","  260",,"0.0",,"19.9","25.1",,,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-29",,,"8.05"," 1519"," 1210","0.02","0.0","0.0","82","90","73",,,"  110","   70",,"0.0",,"16.1","25.9",,,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-06-30",,,"10.96"," 0404"," 1509","0.02","0.0","0.0","82","91","72",,,"  270","  270",,"0.0",,"23.0","30.0",,,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-01",,,"11.18"," 1536"," 1307","0.00","0.0","0.0","69","76","62",,,"  360","  320",,"0.0",,"17.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-02",,,"6.26"," 0828"," 0725","0.00","0.0","0.0","65","75","54",,,"  100","   70",,"0.0",,"14.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-03",,,"6.93"," 1558"," 1557","0.00","0.0","0.0","70","86","54",,,"  180","  190",,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-04",,,"7.16"," 1222"," 1221","0.10","0.0","0.0","77","87","67",,,"  270","  280",,"0.0",,"32.0","44.1",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-05",,,"8.50"," 1436"," 1508","0.00","0.0","0.0","75","87","63",,,"   40","   60",,"0.0",,"17.9","29.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-06",,,"8.72"," 1448"," 1714","0.00","0.0","0.0","72","80","64",,,"   40","   60",,"0.0",,"17.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-07",,,"8.50"," 1452"," 1509","0.00","0.0","0.0","73","81","64",,,"   60","   80",,"0.0",,"16.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-08",,,"5.59"," 1552"," 1143","0.00","0.0","0.0","73","85","60",,,"   90","   60",,"0.0",,"14.1","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-09",,,"5.14"," 1553"," 1339","0.00","0.0","0.0","72","88","56",,,"   80","   60",,"0.0",,"16.1","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-10",,,"5.82"," 1257"," 1510","0.00","0.0","0.0","76","91","60",,,"   90","   70",,"0.0",,"17.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-11",,,"7.16"," 1149"," 1149","0.00","0.0","0.0","76","89","63",,,"  110","   90",,"0.0",,"17.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-12",,,"12.30"," 1643"," 1642","0.03","0.0","0.0","79","85","72",,,"   30","   30",,"0.0",,"23.0","29.1",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-13",,,"11.86"," 1625"," 1634","0.00","0.0","0.0","80","86","73",,,"   20","   40",,"0.0",,"21.9","29.1",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-14",,,"11.63"," 1542"," 1513","0.00","0.0","0.0","79","87","71",,,"   20","   40",,"0.0",,"19.9","32.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-15",,,"8.50"," 1555"," 1205","0.00","0.0","0.0","79","87","70",,,"   70","   40",,"0.0",,"14.1","25.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-16",,,"5.82"," 1707"," 1632","0.00","0.0","0.0","81","93","68",,,"   60","   50",,"0.0",,"14.1","23.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-17",,,"7.38"," 1730"," 2354","0.00","0.0","0.0","84","97","70",,,"  220","  230",,"0.0",,"16.1","21.9",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-18",,,"11.63"," 1311"," 1410","0.00","0.0","0.0","83","91","75",,,"  270","  280",,"0.0",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-19",,,"7.61"," 1024"," 1741","0.00","0.0","0.0","79","92","66",,,"  270","   90",,"0.0",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-20",,,"6.93"," 1226"," 1223","0.60","0.0","0.0","78","92","63",,,"  330","  330",,"0.0",,"32.0","38.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-07-21",,,"7.61"," 1255"," 0933","0.00","0.0","0.0","79","88","70",,,"   70","  270",,"0.0",,"21.0","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
